set_point,position_error,current,profile,load,run,fault_type,group,time
54.56,-0.575538,1.0548981080508477,trap,20,1,1,1,11.520000000000001
53.599999999999994,-0.056489,1.096402108050848,trap,20,1,1,1,11.56
52.64,-0.459236,1.0480271080508479,trap,20,1,1,1,11.600000000000001
51.68000000000001,-0.500997,1.0218831080508475,trap,20,1,1,1,11.64
50.72,-0.704801,0.9994621080508479,trap,20,1,1,1,11.680000000000001
49.75999999999999,-0.192195,1.0588731080508478,trap,20,1,1,1,11.72
48.8,0.316107,1.0622161080508479,trap,20,1,1,1,11.760000000000002
47.84,0.539464,1.122105108050848,trap,20,1,1,1,11.8
46.879999999999995,0.641201,1.184827108050848,trap,20,1,1,1,11.840000000000002
45.92,0.315651,1.162804108050848,trap,20,1,1,1,11.88
44.96000000000001,0.322891,1.1757491080508478,trap,20,1,1,1,11.920000000000002
44,0.31618,1.1730461080508479,trap,20,1,1,1,11.96
43.04,0.048997,1.1453201080508475,trap,20,1,1,1,12.000000000000002
42.08,-0.242699,1.0605701080508478,trap,20,1,1,1,12.040000000000001
41.12,-0.437757,1.087185108050848,trap,20,1,1,1,12.080000000000002
40.16,-0.365373,1.0666881080508477,trap,20,1,1,1,12.120000000000001
39.2,-0.107978,1.085206108050848,trap,20,1,1,1,12.160000000000002
38.24,0.402356,1.1502841080508477,trap,20,1,1,1,12.200000000000001
37.28,-0.179813,1.0873831080508476,trap,20,1,1,1,12.240000000000002
36.32,-0.21847,1.123643108050848,trap,20,1,1,1,12.280000000000001
35.36,-0.531994,1.004959108050848,trap,20,1,1,1,12.32
34.4,0.066698,1.0767401080508476,trap,20,1,1,1,12.360000000000001
33.44,-0.406433,1.0240401080508479,trap,20,1,1,1,12.4
32.48,-0.12916,1.0799371080508477,trap,20,1,1,1,12.440000000000001
31.519999999999996,-0.242953,1.016892108050848,trap,20,1,1,1,12.48
30.560000000000002,-0.00389,1.0359051080508481,trap,20,1,1,1,12.520000000000001
29.6,0.04361,1.0364431080508478,trap,20,1,1,1,12.56
28.64,-0.341657,1.0271331080508477,trap,20,1,1,1,12.600000000000001
27.68,-0.325174,1.0153841080508477,trap,20,1,1,1,12.64
26.72,-0.395428,0.9616321080508479,trap,20,1,1,1,12.680000000000001
25.760000000000005,0.289478,1.054541108050848,trap,20,1,1,1,12.72
24.799999999999997,0.305034,1.0612461080508477,trap,20,1,1,1,12.760000000000002
23.840000000000003,0.294694,1.0983871080508478,trap,20,1,1,1,12.8
22.879999999999995,0.642085,1.1289441080508478,trap,20,1,1,1,12.840000000000002
21.92,0.438072,1.094235108050848,trap,20,1,1,1,12.88
20.96,0.135521,1.068863108050848,trap,20,1,1,1,12.920000000000002
20.96,0.316006,0.2702621080508478,trap,20,1,1,2,0
21.92,1.339953,0.26086310805084767,trap,20,1,1,2,0.04
22.879999999999995,3.005524,0.34607910805084785,trap,20,1,1,2,0.07999999999999999
23.840000000000003,4.069287,0.6566311080508478,trap,20,1,1,2,0.12
24.799999999999997,4.859575,0.9546451080508478,trap,20,1,1,2,0.16
25.760000000000005,4.66105,0.8927341080508477,trap,20,1,1,2,0.19999999999999998
26.72,4.980401,0.8198261080508478,trap,20,1,1,2,0.24000000000000002
27.68,4.161303,0.7417451080508477,trap,20,1,1,2,0.28
28.64,4.56673,0.8136311080508478,trap,20,1,1,2,0.32
29.6,4.300997,0.7476981080508478,trap,20,1,1,2,0.36000000000000004
30.560000000000002,4.521416,0.7596421080508478,trap,20,1,1,2,0.4
31.519999999999996,4.01658,0.7007151080508478,trap,20,1,1,2,0.44
32.48,4.031969,0.7564051080508478,trap,20,1,1,2,0.48000000000000004
33.44,3.451005,0.7016001080508478,trap,20,1,1,2,0.52
34.4,3.287588,0.7261251080508477,trap,20,1,1,2,0.5599999999999999
35.36,2.654343,0.7146031080508477,trap,20,1,1,2,0.6
36.32,2.601972,0.7415231080508478,trap,20,1,1,2,0.64
37.28,2.306669,0.8162431080508479,trap,20,1,1,2,0.6799999999999999
38.24,1.861956,0.7879851080508478,trap,20,1,1,2,0.72
39.2,1.771464,0.8161231080508478,trap,20,1,1,2,0.76
40.16,1.458204,0.7797651080508479,trap,20,1,1,2,0.7999999999999999
41.12,1.04779,0.8108091080508477,trap,20,1,1,2,0.84
42.08,1.05957,0.8375941080508478,trap,20,1,1,2,0.88
43.04,0.66441,0.8287601080508478,trap,20,1,1,2,0.9199999999999999
44,0.807043,0.8765401080508477,trap,20,1,1,2,0.96
44.96000000000001,0.505972,0.8879611080508478,trap,20,1,1,2,1
45.92,0.16239,0.8529881080508479,trap,20,1,1,2,1.04
46.879999999999995,-0.025467,0.8559631080508479,trap,20,1,1,2,1.08
47.84,-0.170221,0.9057631080508477,trap,20,1,1,2,1.1199999999999999
48.8,-0.348486,0.8849211080508479,trap,20,1,1,2,1.16
49.75999999999999,-0.290628,0.9078271080508478,trap,20,1,1,2,1.2
50.72,-0.463355,0.9191481080508479,trap,20,1,1,2,1.24
51.68000000000001,-0.476003,0.9286741080508478,trap,20,1,1,2,1.28
52.64,-0.312501,0.9404371080508478,trap,20,1,1,2,1.32
53.599999999999994,-0.666787,0.8984341080508478,trap,20,1,1,2,1.36
54.56,-0.426135,0.9544731080508477,trap,20,1,1,2,1.4
55.52000000000001,-0.750254,0.9020941080508478,trap,20,1,1,2,1.44
56.47999999999999,-0.380518,0.9471181080508477,trap,20,1,1,2,1.48
57.44,-0.602432,0.9144471080508478,trap,20,1,1,2,1.52
58.400000000000006,-0.358813,0.9376541080508478,trap,20,1,1,2,1.56
59.36,-0.198584,0.9276561080508479,trap,20,1,1,2,1.6
60.31999999999999,-0.028094,0.9520441080508475,trap,20,1,1,2,1.64
61.28,-0.262641,0.8953351080508478,trap,20,1,1,2,1.68
62.24000000000001,-0.52403,0.8668741080508477,trap,20,1,1,2,1.72
63.2,-0.271957,0.9078651080508477,trap,20,1,1,2,1.76
64.16,-0.082432,0.9132251080508478,trap,20,1,1,2,1.8
65.12,0.163941,0.9188271080508479,trap,20,1,1,2,1.84
66.08,0.17873,0.9051951080508478,trap,20,1,1,2,1.88
67.04,0.126815,0.8804011080508478,trap,20,1,1,2,1.92
68,0.323289,0.9151331080508478,trap,20,1,1,2,1.96
68.96,0.258764,0.8754971080508478,trap,20,1,1,2,2
69.92,0.275265,0.8797291080508478,trap,20,1,1,2,2.04
70.88,-0.085359,0.8309871080508477,trap,20,1,1,2,2.08
71.84,-0.030319,0.8445111080508478,trap,20,1,1,2,2.12
72.8,0.227148,0.9191211080508479,trap,20,1,1,2,2.16
73.76,0.3483,0.9691631080508476,trap,20,1,1,2,2.2
74.72,0.490502,0.9533971080508479,trap,20,1,1,2,2.24
75.68,0.373593,0.9345581080508476,trap,20,1,1,2,2.28
76.64,0.24936,0.9163131080508478,trap,20,1,1,2,2.32
77.6,-0.058725,0.8839001080508477,trap,20,1,1,2,2.36
78.56,-0.149435,0.8390861080508478,trap,20,1,1,2,2.4
79.52,-0.11476,0.9251451080508477,trap,20,1,1,2,2.44
80.48,-0.312873,0.8770481080508479,trap,20,1,1,2,2.48
81.44,-0.860728,0.8233851080508479,trap,20,1,1,2,2.52
82.4,-1.135249,0.8221551080508478,trap,20,1,1,2,2.56
83.36,-0.787934,0.9099731080508477,trap,20,1,1,2,2.6
84.32,-0.199825,0.9641431080508476,trap,20,1,1,2,2.64
85.28,0.337334,0.9646841080508477,trap,20,1,1,2,2.68
86.24,0.721557,0.9522851080508479,trap,20,1,1,2,2.72
87.2,0.799256,0.9350221080508476,trap,20,1,1,2,2.7600000000000002
88.16,0.481387,0.8774531080508479,trap,20,1,1,2,2.8
89.12,0.67879,0.8451751080508478,trap,20,1,1,2,2.84
90.08,0.755925,0.8983431080508477,trap,20,1,1,2,2.88
91.04,0.528124,0.8860071080508478,trap,20,1,1,2,2.92
92,0.273037,0.8810881080508479,trap,20,1,1,2,2.96
92.96,0.206005,0.9114641080508479,trap,20,1,1,2,3
93.92,0.291194,0.9295411080508478,trap,20,1,1,2,3.04
