set_point,position_error,current,profile,load,run,fault_type,group,time
77.6,0.050246,0.7384359152542374,trap,20,1,4,1,2.36
78.56,0.364613,0.7119439152542376,trap,20,1,4,1,2.4
79.52,0.113624,0.8093209152542374,trap,20,1,4,1,2.44
80.48,0.508801,0.6940279152542376,trap,20,1,4,1,2.48
81.44,0.292126,0.6949699152542373,trap,20,1,4,1,2.52
82.4,-0.289922,0.6835979152542374,trap,20,1,4,1,2.56
83.36,-0.04529,0.7329349152542376,trap,20,1,4,1,2.6
84.32,-0.159607,0.8195169152542375,trap,20,1,4,1,2.64
85.28,-0.13214,0.7844349152542375,trap,20,1,4,1,2.68
86.24,0.020724,0.7376699152542373,trap,20,1,4,1,2.72
87.2,0.002455,0.7409739152542375,trap,20,1,4,1,2.7600000000000002
88.16,-0.161541,0.7378009152542374,trap,20,1,4,1,2.8
89.12,0.17805,0.7716029152542375,trap,20,1,4,1,2.84
90.08,-0.024442,0.7857439152542375,trap,20,1,4,1,2.88
91.04,0.037866,0.7607559152542375,trap,20,1,4,1,2.92
92,-0.114096,0.7256559152542376,trap,20,1,4,1,2.96
92.96,-0.100439,0.7438019152542373,trap,20,1,4,1,3
93.92,0.077745,0.7532079152542376,trap,20,1,4,1,3.04
94.88,-0.607339,0.8820009152542375,trap,20,1,4,1,3.08
95.84,-0.08529,0.7959639152542374,trap,20,1,4,1,3.12
96.8,-0.17378,0.8058969152542376,trap,20,1,4,1,3.16
97.76,-0.08892,0.7576399152542376,trap,20,1,4,1,3.2
98.72,0.1633,0.7128759152542373,trap,20,1,4,1,3.24
99.68,0.215423,0.7960749152542373,trap,20,1,4,1,3.2800000000000002
100.64,0.251554,0.7603629152542376,trap,20,1,4,1,3.32
101.6,0.09707,0.7017269152542375,trap,20,1,4,1,3.36
102.56,-0.281436,0.7308319152542374,trap,20,1,4,1,3.4
103.52,-0.071155,0.7670569152542376,trap,20,1,4,1,3.44
104.48,0.248769,0.7719269152542375,trap,20,1,4,1,3.48
105.44,0.142203,0.7795069152542374,trap,20,1,4,1,3.52
106.4,-0.103576,0.7534529152542374,trap,20,1,4,1,3.56
107.36,-0.054042,0.7171539152542376,trap,20,1,4,1,3.6
108.32,-0.191053,0.7732529152542374,trap,20,1,4,1,3.64
109.28,-0.174163,0.8327299152542375,trap,20,1,4,1,3.68
110.24,-0.092463,0.8301279152542375,trap,20,1,4,1,3.72
111.2,0.164945,0.7645739152542373,trap,20,1,4,1,3.7600000000000002
112.16,0.053569,0.7559479152542373,trap,20,1,4,1,3.8
113.12,-0.229459,0.7402619152542375,trap,20,1,4,1,3.84
114.07999999999998,-0.338974,0.8346469152542376,trap,20,1,4,1,3.88
115.04000000000002,-0.160004,0.8412099152542375,trap,20,1,4,1,3.92
116,0.022654,0.8511359152542376,trap,20,1,4,1,3.96
116.95999999999998,0.19469,0.7451289152542374,trap,20,1,4,1,4
117.92000000000002,0.555379,0.6887509152542376,trap,20,1,4,1,4.04
118.88,0.056122,0.7395209152542376,trap,20,1,4,1,4.08
119.84,-0.065136,0.7399309152542376,trap,20,1,4,1,4.12
120.80000000000001,0.208024,0.8094899152542375,trap,20,1,4,1,4.16
121.75999999999999,-0.056949,0.7750689152542375,trap,20,1,4,1,4.2
122.72,-0.069855,0.7222679152542374,trap,20,1,4,1,4.24
123.68,-0.020142,0.7555659152542374,trap,20,1,4,1,4.28
124.63999999999999,0.212689,0.7806419152542375,trap,20,1,4,1,4.32
125.6,0.166356,0.7929539152542374,trap,20,1,4,1,4.36
126.56,-0.043635,0.7740899152542374,trap,20,1,4,1,4.4
127.51999999999998,-0.138741,0.7347709152542375,trap,20,1,4,1,4.44
128.48000000000002,-0.363025,0.8065999152542375,trap,20,1,4,1,4.48
129.44,-0.102451,0.8117029152542373,trap,20,1,4,1,4.5200000000000005
130.4,0.446033,0.7530389152542375,trap,20,1,4,1,4.5600000000000005
131.36,0.111427,0.7943319152542375,trap,20,1,4,1,4.6
132.32,0.057964,0.7453019152542374,trap,20,1,4,1,4.64
133.28,0.171416,0.6656499152542376,trap,20,1,4,1,4.68
134.24,-0.013716,0.7263149152542373,trap,20,1,4,1,4.72
135.2,-0.092653,0.7719349152542373,trap,20,1,4,1,4.76
136.16,-0.527059,0.8389219152542374,trap,20,1,4,1,4.8
137.12,-0.37005,0.8222349152542373,trap,20,1,4,1,4.84
138.08,-0.062526,0.8297079152542374,trap,20,1,4,1,4.88
139.04,0.228243,0.7704059152542374,trap,20,1,4,1,4.92
140,0.340595,0.7542739152542374,trap,20,1,4,1,4.96
140,-0.71766,0.7495529152542374,trap,20,1,4,1,5
140,-1.943758,0.8217719152542374,trap,20,1,4,1,5.04
140,-2.942067,0.8537509152542374,trap,20,1,4,1,5.08
140,-3.581616,0.7144739152542373,trap,20,1,4,1,5.12
140,-3.81996,0.44437891525423745,trap,20,1,4,1,5.16
140,-4.423848,0.3886209152542375,trap,20,1,4,1,5.2
140,-4.237675,0.29331691525423753,trap,20,1,4,1,5.24
140,-5.477633,0.45740191525423746,trap,20,1,4,1,5.28
140,-4.541163,0.6043889152542374,trap,20,1,4,1,5.32
140,-3.778113,0.5966099152542375,trap,20,1,4,1,5.36
140,-3.760749,0.5126049152542375,trap,20,1,4,1,5.4
140,-3.220479,0.46132491525423747,trap,20,1,4,1,5.44
140,-3.166275,0.5096979152542375,trap,20,1,4,1,5.48
140,-3.662624,0.5831319152542375,trap,20,1,4,1,5.5200000000000005
140,-3.356802,0.7562669152542375,trap,20,1,4,1,5.5600000000000005
140,-2.203169,0.7077089152542374,trap,20,1,4,1,5.6
140,-2.321805,0.6290299152542375,trap,20,1,4,1,5.64
140,-1.545663,0.4954919152542374,trap,20,1,4,1,5.68
140,-1.340008,0.46689191525423746,trap,20,1,4,1,5.72
140,-1.055031,0.37156991525423744,trap,20,1,4,1,5.76
140,-1.784961,0.4506709152542375,trap,20,1,4,1,5.8
140,-1.754843,0.5340469152542374,trap,20,1,4,1,5.84
140,-1.172424,0.6106529152542375,trap,20,1,4,1,5.88
140,-0.327686,0.4921899152542375,trap,20,1,4,1,5.92
140,-0.395396,0.3942129152542374,trap,20,1,4,1,5.96
140,-0.403367,0.3394079152542374,trap,20,1,4,1,6
140,-1.240968,0.4752949152542375,trap,20,1,4,1,6.04
140,-0.195641,0.4465039152542375,trap,20,1,4,1,6.08
140,0.194002,0.41708191525423743,trap,20,1,4,1,6.12
140,0.737437,0.22094891525423743,trap,20,1,4,1,6.16
140,0.033418,0.31167991525423744,trap,20,1,4,1,6.2
140,-1.333772,0.5299009152542374,trap,20,1,4,1,6.24
140,-0.344943,0.48127391525423746,trap,20,1,4,1,6.28
140,-0.149139,0.5335899152542375,trap,20,1,4,1,6.32
140,-0.311927,0.4621949152542374,trap,20,1,4,1,6.36
140,-0.335955,0.4528559152542374,trap,20,1,4,1,6.4
140,0.322969,0.40953491525423746,trap,20,1,4,1,6.44
140,1.187413,0.2681969152542375,trap,20,1,4,1,6.48
140,1.587234,0.2013649152542375,trap,20,1,4,1,6.5200000000000005
140,0.829285,0.4255129152542375,trap,20,1,4,1,6.5600000000000005
140,0.02018,0.49882491525423744,trap,20,1,4,1,6.6000000000000005
140,-0.202309,0.4432659152542374,trap,20,1,4,1,6.64
140,0.323127,0.28514791525423744,trap,20,1,4,1,6.68
140,-0.214645,0.3752479152542375,trap,20,1,4,1,6.72
140,0.159731,0.3112239152542374,trap,20,1,4,1,6.76
140,0.377083,0.2676839152542375,trap,20,1,4,1,6.8
140,0.86162,0.21469791525423743,trap,20,1,4,1,6.84
140,0.5699,0.29085791525423743,trap,20,1,4,1,6.88
140,0.091696,0.38194791525423744,trap,20,1,4,1,6.92
140,-0.881892,0.4435049152542375,trap,20,1,4,1,6.96
140,-0.0357,0.32283091525423746,trap,20,1,4,1,7
140,-0.706109,0.42758391525423745,trap,20,1,4,1,7.04
140,0.18142,0.2835639152542374,trap,20,1,4,1,7.08
140,0.337551,0.2800929152542374,trap,20,1,4,1,7.12
140,0.458218,0.2333759152542375,trap,20,1,4,1,7.16
140,-0.344568,0.3733709152542374,trap,20,1,4,1,7.2
140,-1.004147,0.4339409152542374,trap,20,1,4,1,7.24
140,-0.7045,0.4184979152542375,trap,20,1,4,1,7.28
140,0.228067,0.3693649152542374,trap,20,1,4,1,7.32
140,0.052411,0.3371919152542374,trap,20,1,4,1,7.36
140,-0.314964,0.3339979152542375,trap,20,1,4,1,7.4
140,0.319869,0.2766529152542375,trap,20,1,4,1,7.44
140,-0.649038,0.40791191525423753,trap,20,1,4,1,7.48
140,-0.109735,0.34545991525423747,trap,20,1,4,1,7.5200000000000005
140,0.581613,0.2668459152542374,trap,20,1,4,1,7.5600000000000005
140,0.712878,0.20983891525423748,trap,20,1,4,1,7.6000000000000005
140,-0.346515,0.4146779152542375,trap,20,1,4,1,7.64
140,-0.805908,0.43517091525423746,trap,20,1,4,1,7.68
140,-0.2476,0.39927291525423747,trap,20,1,4,1,7.72
140,-0.175482,0.4043819152542375,trap,20,1,4,1,7.76
140,-0.492911,0.39168891525423744,trap,20,1,4,1,7.8
140,-0.039756,0.3474369152542375,trap,20,1,4,1,7.84
140,0.755474,0.2606559152542375,trap,20,1,4,1,7.88
140,0.19456,0.32172991525423744,trap,20,1,4,1,7.92
140,-0.167628,0.3823979152542375,trap,20,1,4,1,7.96
139.04,-0.707912,0.3076859152542374,trap,20,1,4,1,8.000000000000002
138.08,-2.231946,0.41923691525423745,trap,20,1,4,1,8.040000000000001
137.12,-2.25537,0.5517439152542375,trap,20,1,4,1,8.080000000000002
136.16,-3.094514,0.8317359152542375,trap,20,1,4,1,8.120000000000001
135.2,-3.734366,1.0153609152542376,trap,20,1,4,1,8.16
134.24,-3.797211,1.0743339152542375,trap,20,1,4,1,8.200000000000001
133.28,-3.762373,1.0238059152542376,trap,20,1,4,1,8.24
132.32,-3.909401,0.9794689152542374,trap,20,1,4,1,8.280000000000001
131.36,-3.786745,0.9556509152542373,trap,20,1,4,1,8.32
130.4,-4.298409,0.9744399152542375,trap,20,1,4,1,8.360000000000001
129.44,-3.753244,0.9755079152542373,trap,20,1,4,1,8.4
128.48000000000002,-3.500543,0.9042419152542375,trap,20,1,4,1,8.440000000000001
127.51999999999998,-3.098779,0.8313309152542373,trap,20,1,4,1,8.48
126.56,-3.053726,0.8572149152542373,trap,20,1,4,1,8.520000000000001
125.6,-3.0806,0.9155959152542376,trap,20,1,4,1,8.56
124.63999999999999,-2.625484,0.9008189152542375,trap,20,1,4,1,8.600000000000001
123.68,-2.251146,0.8119369152542376,trap,20,1,4,1,8.64
122.72,-2.024591,0.8007169152542374,trap,20,1,4,1,8.680000000000001
121.75999999999999,-1.576535,0.9103239152542374,trap,20,1,4,1,8.72
120.80000000000001,-1.419613,0.9178409152542374,trap,20,1,4,1,8.760000000000002
119.84,-1.342452,0.8692209152542375,trap,20,1,4,1,8.8
118.88,-1.390376,0.8738599152542373,trap,20,1,4,1,8.840000000000002
117.92000000000002,-1.56317,0.9259099152542375,trap,20,1,4,1,8.88
116.95999999999998,-1.305135,0.9140419152542375,trap,20,1,4,1,8.920000000000002
116,-0.990837,0.8599119152542375,trap,20,1,4,1,8.96
115.04000000000002,-0.729867,0.8631849152542374,trap,20,1,4,1,9.000000000000002
114.07999999999998,-0.823917,0.8920349152542376,trap,20,1,4,1,9.040000000000001
113.12,-0.68455,0.8963169152542375,trap,20,1,4,1,9.080000000000002
112.16,-0.4783,0.9396009152542374,trap,20,1,4,1,9.120000000000001
111.2,-0.045412,0.8666989152542374,trap,20,1,4,1,9.160000000000002
110.24,-0.161381,0.8625539152542375,trap,20,1,4,1,9.200000000000001
109.28,-0.221285,0.9133059152542374,trap,20,1,4,1,9.24
108.32,-0.246705,1.0070609152542374,trap,20,1,4,1,9.280000000000001
107.36,-0.303018,1.0228179152542376,trap,20,1,4,1,9.32
106.4,0.434296,0.9064299152542376,trap,20,1,4,1,9.360000000000001
105.44,0.307702,0.8732749152542375,trap,20,1,4,1,9.4
104.48,0.33047,0.8857639152542375,trap,20,1,4,1,9.440000000000001
103.52,-0.337017,0.9924199152542376,trap,20,1,4,1,9.48
102.56,-0.372786,1.0141539152542376,trap,20,1,4,1,9.520000000000001
101.6,-0.40143,0.9750939152542376,trap,20,1,4,1,9.56
100.64,0.244663,0.8883269152542376,trap,20,1,4,1,9.600000000000001
99.68,0.497121,0.8401689152542374,trap,20,1,4,1,9.64
98.72,0.164269,0.9658919152542375,trap,20,1,4,1,9.680000000000001
97.76,0.227636,0.9662799152542375,trap,20,1,4,1,9.72
96.8,0.03092,0.9680159152542375,trap,20,1,4,1,9.760000000000002
95.84,0.234946,0.9095419152542373,trap,20,1,4,1,9.8
94.88,0.264504,0.9382479152542375,trap,20,1,4,1,9.840000000000002
93.92,0.087013,0.9481879152542373,trap,20,1,4,1,9.88
92.96,0.255589,0.9360359152542373,trap,20,1,4,1,9.920000000000002
92,0.032097,0.9946459152542374,trap,20,1,4,1,9.96
91.04,-0.041963,0.9615289152542373,trap,20,1,4,1,10.000000000000002
90.08,0.226051,0.9276659152542376,trap,20,1,4,1,10.040000000000001
89.12,-0.095433,0.9271349152542375,trap,20,1,4,1,10.080000000000002
88.16,0.467385,0.9423979152542376,trap,20,1,4,1,10.120000000000001
87.2,0.602507,0.9344069152542375,trap,20,1,4,1,10.160000000000002
86.24,-0.094269,1.0259659152542375,trap,20,1,4,1,10.200000000000001
85.28,-0.365249,1.0168719152542374,trap,20,1,4,1,10.24
84.32,0.028665,0.9546189152542374,trap,20,1,4,1,10.280000000000001
83.36,-0.113499,0.9811829152542374,trap,20,1,4,1,10.32
82.4,0.206476,0.9373599152542375,trap,20,1,4,1,10.360000000000001
81.44,-0.385311,1.0325389152542375,trap,20,1,4,1,10.4
80.48,-0.193458,0.9999839152542375,trap,20,1,4,1,10.440000000000001
79.52,0.156286,0.9039069152542375,trap,20,1,4,1,10.48
78.56,0.329011,0.9210409152542375,trap,20,1,4,1,10.520000000000001
77.6,0.200372,0.9833679152542375,trap,20,1,4,1,10.56
76.64,-0.010175,0.9892579152542375,trap,20,1,4,1,10.600000000000001
75.68,0.432244,0.9496849152542374,trap,20,1,4,1,10.64
74.72,0.554785,0.9488809152542373,trap,20,1,4,1,10.680000000000001
73.76,0.017979,1.0130239152542373,trap,20,1,4,1,10.72
72.8,-0.37474,1.0102259152542374,trap,20,1,4,1,10.760000000000002
71.84,-0.078242,0.9788809152542374,trap,20,1,4,1,10.8
70.88,0.035709,0.9426849152542375,trap,20,1,4,1,10.840000000000002
69.92,0.03562,0.9145829152542374,trap,20,1,4,1,10.88
68.96000000000001,-0.345147,0.9924859152542375,trap,20,1,4,1,10.920000000000002
68,-0.315469,0.9940589152542375,trap,20,1,4,1,10.96
67.03999999999999,-0.057475,0.9536159152542375,trap,20,1,4,1,11.000000000000002
66.08,-0.18081,0.9399369152542375,trap,20,1,4,1,11.040000000000001
65.12,-0.35478,0.9938609152542374,trap,20,1,4,1,11.080000000000002
64.16,0.060817,0.9330939152542373,trap,20,1,4,1,11.120000000000001
63.2,0.135879,0.9575349152542375,trap,20,1,4,1,11.160000000000002
62.24000000000001,-0.086591,1.0034509152542372,trap,20,1,4,1,11.200000000000001
61.28,-0.341961,1.0425519152542373,trap,20,1,4,1,11.24
60.31999999999999,0.361952,0.8760179152542374,trap,20,1,4,1,11.280000000000001
59.36,0.220796,0.9255599152542374,trap,20,1,4,1,11.32
58.400000000000006,-0.263798,1.0074179152542375,trap,20,1,4,1,11.360000000000001
57.44,-0.112788,1.0135799152542373,trap,20,1,4,1,11.4
56.47999999999999,0.107707,0.9645769152542375,trap,20,1,4,1,11.440000000000001
55.52000000000001,0.275032,0.9288389152542375,trap,20,1,4,1,11.48
54.56,0.073267,0.9721469152542374,trap,20,1,4,1,11.520000000000001
53.599999999999994,0.002721,0.9741349152542375,trap,20,1,4,1,11.56
52.64,-0.231385,1.0256559152542373,trap,20,1,4,1,11.600000000000001
51.68000000000001,0.448334,0.9735139152542375,trap,20,1,4,1,11.64
50.72,0.220983,0.9769399152542374,trap,20,1,4,1,11.680000000000001
49.75999999999999,0.4842,0.9759509152542375,trap,20,1,4,1,11.72
48.8,-0.451249,1.0271049152542373,trap,20,1,4,1,11.760000000000002
47.84,-0.058279,1.0259459152542374,trap,20,1,4,1,11.8
46.88,0.309547,0.8912579152542374,trap,20,1,4,1,11.840000000000002
45.92,-0.042924,1.0193429152542373,trap,20,1,4,1,11.88
44.96,-0.687921,1.0729189152542373,trap,20,1,4,1,11.920000000000002
44,0.005406,0.9498419152542376,trap,20,1,4,1,11.96
43.04,0.225196,0.8863329152542373,trap,20,1,4,1,12.000000000000002
42.08,0.069372,1.0067459152542373,trap,20,1,4,1,12.040000000000001
41.12,0.109062,0.9889509152542374,trap,20,1,4,1,12.080000000000002
40.16,-0.058577,1.0047069152542374,trap,20,1,4,1,12.120000000000001
39.2,-0.254103,0.9816859152542375,trap,20,1,4,1,12.160000000000002
38.24,0.333221,0.9565009152542375,trap,20,1,4,1,12.200000000000001
37.28,0.120449,0.9473929152542374,trap,20,1,4,1,12.240000000000002
36.32,0.141115,0.9804789152542374,trap,20,1,4,1,12.280000000000001
35.36,0.222378,0.9930919152542373,trap,20,1,4,1,12.32
34.4,0.111158,0.9424629152542373,trap,20,1,4,1,12.360000000000001
33.44,0.096668,0.9443559152542375,trap,20,1,4,1,12.4
32.480000000000004,0.042827,0.9731559152542376,trap,20,1,4,1,12.440000000000001
31.519999999999996,-0.306988,1.0495229152542374,trap,20,1,4,1,12.48
30.560000000000002,-0.053022,0.9635859152542375,trap,20,1,4,1,12.520000000000001
29.6,0.292063,0.9359229152542375,trap,20,1,4,1,12.56
28.64,0.362875,0.9419809152542374,trap,20,1,4,1,12.600000000000001
27.68,0.230865,1.0320449152542372,trap,20,1,4,1,12.64
26.72,0.475283,0.9735929152542374,trap,20,1,4,1,12.680000000000001
25.760000000000005,-0.290793,1.0300269152542376,trap,20,1,4,1,12.72
24.799999999999997,-0.556439,1.0435939152542373,trap,20,1,4,1,12.760000000000002
23.840000000000003,-0.333076,0.9427079152542374,trap,20,1,4,1,12.8
22.879999999999995,-0.046179,0.9386569152542373,trap,20,1,4,1,12.840000000000002
21.92,-0.193566,1.0058829152542375,trap,20,1,4,1,12.88
20.96,-0.263406,1.0374549152542376,trap,20,1,4,1,12.920000000000002
20.96,0.923768,0.3910659152542374,trap,20,1,4,2,0
21.92,2.101248,0.4078409152542374,trap,20,1,4,2,0.04
22.879999999999995,2.496231,0.5867319152542374,trap,20,1,4,2,0.07999999999999999
23.840000000000003,3.0776,0.7970409152542374,trap,20,1,4,2,0.12
24.799999999999997,3.605268,0.9068829152542374,trap,20,1,4,2,0.16
25.760000000000005,3.848312,0.9589979152542375,trap,20,1,4,2,0.19999999999999998
26.72,4.464339,0.8482149152542374,trap,20,1,4,2,0.24000000000000002
27.68,4.745711,0.7703869152542374,trap,20,1,4,2,0.28
28.64,4.255312,0.7768419152542375,trap,20,1,4,2,0.32
29.6,4.186565,0.6288689152542376,trap,20,1,4,2,0.36000000000000004
30.560000000000002,3.916855,0.5352579152542375,trap,20,1,4,2,0.4
31.519999999999996,3.899813,0.6108539152542375,trap,20,1,4,2,0.44
32.480000000000004,3.621369,0.6695299152542374,trap,20,1,4,2,0.48000000000000004
33.44,3.252264,0.6227889152542373,trap,20,1,4,2,0.52
34.4,2.963602,0.5831369152542375,trap,20,1,4,2,0.5599999999999999
35.36,2.83606,0.6102769152542374,trap,20,1,4,2,0.6
36.32,2.561921,0.6233399152542375,trap,20,1,4,2,0.64
37.28,2.370774,0.6236279152542373,trap,20,1,4,2,0.6799999999999999
38.24,2.085013,0.5738819152542375,trap,20,1,4,2,0.72
39.2,1.876216,0.5639859152542375,trap,20,1,4,2,0.76
40.16,1.559709,0.6377669152542375,trap,20,1,4,2,0.7999999999999999
41.12,1.427643,0.6093379152542374,trap,20,1,4,2,0.84
42.08,0.951394,0.5910979152542375,trap,20,1,4,2,0.88
43.04,0.686997,0.5865859152542374,trap,20,1,4,2,0.9199999999999999
44,0.659031,0.6563229152542375,trap,20,1,4,2,0.96
44.96,0.105084,0.7248159152542374,trap,20,1,4,2,1
45.92,-0.417227,0.6833239152542375,trap,20,1,4,2,1.04
46.88,0.278721,0.6900879152542375,trap,20,1,4,2,1.08
47.84,-0.188092,0.7648529152542375,trap,20,1,4,2,1.1199999999999999
48.8,0.260268,0.7399569152542375,trap,20,1,4,2,1.16
49.75999999999999,-0.008874,0.8012059152542373,trap,20,1,4,2,1.2
50.72,2.93e-4,0.7467929152542375,trap,20,1,4,2,1.24
51.68000000000001,-0.216253,0.7469569152542374,trap,20,1,4,2,1.28
52.64,0.168436,0.6824529152542375,trap,20,1,4,2,1.32
53.599999999999994,0.026533,0.7811919152542376,trap,20,1,4,2,1.36
54.56,-0.31891,0.7653779152542374,trap,20,1,4,2,1.4
55.52000000000001,0.145834,0.7461979152542374,trap,20,1,4,2,1.44
56.47999999999999,-0.36969,0.7272669152542376,trap,20,1,4,2,1.48
57.44,-0.129592,0.6618629152542376,trap,20,1,4,2,1.52
58.400000000000006,-0.798031,0.8697329152542373,trap,20,1,4,2,1.56
59.36,0.015291,0.7923799152542373,trap,20,1,4,2,1.6
60.31999999999999,0.024232,0.8282489152542375,trap,20,1,4,2,1.64
61.28,0.054976,0.6798389152542376,trap,20,1,4,2,1.68
62.24000000000001,-0.235733,0.7170489152542375,trap,20,1,4,2,1.72
63.2,-0.078271,0.7341659152542374,trap,20,1,4,2,1.76
64.16,-0.309095,0.8190419152542373,trap,20,1,4,2,1.8
65.12,-0.051455,0.7950069152542375,trap,20,1,4,2,1.84
66.08,-0.16971,0.7833409152542373,trap,20,1,4,2,1.88
67.03999999999999,-0.249479,0.7663959152542376,trap,20,1,4,2,1.92
68,-0.040815,0.7382329152542374,trap,20,1,4,2,1.96
68.96000000000001,0.257842,0.7663519152542374,trap,20,1,4,2,2
69.92,-0.161766,0.8219839152542373,trap,20,1,4,2,2.04
70.88,0.174003,0.7240949152542374,trap,20,1,4,2,2.08
71.84,-0.209478,0.7500179152542376,trap,20,1,4,2,2.12
72.8,-0.452939,0.7716369152542374,trap,20,1,4,2,2.16
73.76,0.055945,0.7766109152542374,trap,20,1,4,2,2.2
74.72,0.388708,0.7627409152542374,trap,20,1,4,2,2.24
75.68,0.019997,0.7931579152542373,trap,20,1,4,2,2.28
76.64,-0.216647,0.7731659152542375,trap,20,1,4,2,2.32
77.6,0.156289,0.7105209152542374,trap,20,1,4,2,2.36
78.56,-0.067125,0.7740779152542375,trap,20,1,4,2,2.4
79.52,-0.091196,0.7608169152542376,trap,20,1,4,2,2.44
80.48,-0.120215,0.7383389152542376,trap,20,1,4,2,2.48
81.44,-0.541847,0.8309939152542375,trap,20,1,4,2,2.52
82.4,-0.073816,0.7652029152542373,trap,20,1,4,2,2.56
83.36,0.203282,0.7682309152542374,trap,20,1,4,2,2.6
84.32,0.185628,0.7646599152542374,trap,20,1,4,2,2.64
85.28,0.195586,0.7850629152542373,trap,20,1,4,2,2.68
86.24,0.123321,0.7234669152542376,trap,20,1,4,2,2.72
87.2,0.126495,0.7023019152542375,trap,20,1,4,2,2.7600000000000002
88.16,-0.1424,0.7333449152542376,trap,20,1,4,2,2.8
89.12,-0.103848,0.7645679152542374,trap,20,1,4,2,2.84
90.08,-0.029862,0.8239049152542376,trap,20,1,4,2,2.88
91.04,-0.065825,0.7879829152542374,trap,20,1,4,2,2.92
92,-0.243862,0.7983529152542373,trap,20,1,4,2,2.96
