set_point,position_error,current,profile,load,run,fault_type,group,time
23.840000000000003,2.84745,0.7994174237288127,trap,20,1,2,2,0.12
24.799999999999997,3.661534,0.9057994237288127,trap,20,1,2,2,0.16
25.760000000000005,4.20504,0.9899464237288129,trap,20,1,2,2,0.19999999999999998
26.72,4.72284,0.982712423728813,trap,20,1,2,2,0.24000000000000002
27.68,4.830776,0.9660424237288125,trap,20,1,2,2,0.28
28.64,4.372222,0.8366104237288128,trap,20,1,2,2,0.32
29.6,4.484628,0.8558934237288129,trap,20,1,2,2,0.36000000000000004
30.560000000000002,4.042689,0.8051554237288128,trap,20,1,2,2,0.4
31.519999999999996,3.79005,0.8285904237288129,trap,20,1,2,2,0.44
32.48,3.5947,0.8363244237288128,trap,20,1,2,2,0.48000000000000004
33.44,3.478449,0.8620784237288128,trap,20,1,2,2,0.52
34.4,3.102548,0.8188064237288128,trap,20,1,2,2,0.5599999999999999
35.36,2.788451,0.8473954237288128,trap,20,1,2,2,0.6
36.32,2.344094,0.8631064237288129,trap,20,1,2,2,0.64
37.28,2.156337,0.8434604237288128,trap,20,1,2,2,0.6799999999999999
38.24,1.747093,0.8079054237288128,trap,20,1,2,2,0.72
39.2,1.683805,0.8658734237288128,trap,20,1,2,2,0.76
40.16,1.304918,0.8669004237288129,trap,20,1,2,2,0.7999999999999999
41.12,0.808054,0.8573434237288129,trap,20,1,2,2,0.84
42.08,0.46059,0.8235384237288128,trap,20,1,2,2,0.88
43.04,0.343597,0.8696534237288129,trap,20,1,2,2,0.9199999999999999
44,0.313687,0.9294724237288128,trap,20,1,2,2,0.96
44.96000000000001,0.405622,0.9358164237288127,trap,20,1,2,2,1
45.92,0.293749,0.9448044237288131,trap,20,1,2,2,1.04
46.879999999999995,0.331053,0.920536423728813,trap,20,1,2,2,1.08
47.84,0.044947,0.9276894237288127,trap,20,1,2,2,1.1199999999999999
48.8,0.107713,0.9490474237288129,trap,20,1,2,2,1.16
49.75999999999999,0.300003,0.983208423728813,trap,20,1,2,2,1.2
50.72,0.119409,0.9594154237288126,trap,20,1,2,2,1.24
51.68000000000001,-0.29626,0.9071144237288127,trap,20,1,2,2,1.28
52.64,-0.168246,0.912867423728813,trap,20,1,2,2,1.32
53.599999999999994,-0.523829,0.9570434237288128,trap,20,1,2,2,1.36
54.56,-0.536838,0.9330504237288129,trap,20,1,2,2,1.4
55.52000000000001,-0.462807,0.9518194237288131,trap,20,1,2,2,1.44
56.47999999999999,-0.040771,0.994121423728813,trap,20,1,2,2,1.48
57.44,-0.113541,0.940609423728813,trap,20,1,2,2,1.52
58.400000000000006,-0.341896,0.9197944237288131,trap,20,1,2,2,1.56
59.36,-0.144228,0.9522774237288127,trap,20,1,2,2,1.6
60.31999999999999,-0.581647,0.9023334237288128,trap,20,1,2,2,1.64
61.28,-0.18815,0.9449694237288131,trap,20,1,2,2,1.68
62.24000000000001,-0.172777,0.9135254237288126,trap,20,1,2,2,1.72
63.2,-0.047515,0.9356894237288127,trap,20,1,2,2,1.76
64.16,-0.017517,0.9370334237288132,trap,20,1,2,2,1.8
65.12,0.072613,0.9610864237288126,trap,20,1,2,2,1.84
66.08,0.156849,0.9650624237288128,trap,20,1,2,2,1.88
67.04,0.098231,0.9669954237288125,trap,20,1,2,2,1.92
68,0.062199,0.925073423728813,trap,20,1,2,2,1.96
68.96,0.233747,0.9438584237288128,trap,20,1,2,2,2
69.92,-0.28752,0.895834423728813,trap,20,1,2,2,2.04
70.88,0.1076,0.9522334237288128,trap,20,1,2,2,2.08
71.84,-0.158686,0.9080244237288129,trap,20,1,2,2,2.12
72.8,0.184869,0.9313534237288128,trap,20,1,2,2,2.16
73.76,0.067831,0.9223144237288128,trap,20,1,2,2,2.2
74.72,0.285367,0.9364724237288129,trap,20,1,2,2,2.24
75.68,0.03703,0.9456474237288128,trap,20,1,2,2,2.28
76.64,-0.034602,0.9011954237288131,trap,20,1,2,2,2.32
77.6,-0.279683,0.8926184237288128,trap,20,1,2,2,2.36
78.56,0.185808,0.9403094237288128,trap,20,1,2,2,2.4
79.52,-0.271004,0.8979234237288132,trap,20,1,2,2,2.44
80.48,-0.070372,0.9164114237288128,trap,20,1,2,2,2.48
81.44,-0.0325,0.9436894237288127,trap,20,1,2,2,2.52
82.4,-0.006144,0.9328794237288129,trap,20,1,2,2,2.56
83.36,0.101379,0.934331423728813,trap,20,1,2,2,2.6
84.32,0.172875,0.919405423728813,trap,20,1,2,2,2.64
85.28,0.117983,0.9273764237288129,trap,20,1,2,2,2.68
86.24,-0.010551,0.9461524237288128,trap,20,1,2,2,2.72
87.2,0.011534,0.9102194237288128,trap,20,1,2,2,2.7600000000000002
88.16,0.144515,0.9301374237288129,trap,20,1,2,2,2.8
89.12,0.146581,0.9585014237288128,trap,20,1,2,2,2.84
90.08,-0.04171,0.8860584237288129,trap,20,1,2,2,2.88
91.04,0.041242,0.9622644237288129,trap,20,1,2,2,2.92
92,0.089344,0.9472534237288126,trap,20,1,2,2,2.96
92.96,0.177944,0.9623654237288128,trap,20,1,2,2,3
93.92,0.091667,0.9129854237288126,trap,20,1,2,2,3.04
94.88,0.065169,0.9541454237288132,trap,20,1,2,2,3.08
