set_point,position_error,current,profile,load,run,fault_type,group,time
91.04,0.084554,0.8201162076271187,trap,20,1,1,1,2.92
92,-0.202454,0.8180762076271186,trap,20,1,1,1,2.96
92.96,-0.15215,0.7749392076271187,trap,20,1,1,1,3
93.92,0.36462,0.8010182076271186,trap,20,1,1,1,3.04
94.88,0.333394,0.8423972076271187,trap,20,1,1,1,3.08
95.84,0.112941,0.7728422076271186,trap,20,1,1,1,3.12
96.8,0.222223,0.7452392076271187,trap,20,1,1,1,3.16
97.76,0.12166,0.7900272076271186,trap,20,1,1,1,3.2
98.72,0.169156,0.7712342076271187,trap,20,1,1,1,3.24
99.68,0.051259,0.7878312076271187,trap,20,1,1,1,3.2800000000000002
100.64,-0.120313,0.8523012076271187,trap,20,1,1,1,3.32
101.6,-0.636576,0.8894482076271187,trap,20,1,1,1,3.36
102.56,0.081233,0.7942622076271186,trap,20,1,1,1,3.4
103.52,0.015395,0.8142342076271186,trap,20,1,1,1,3.44
104.48,-0.015192,0.8738012076271187,trap,20,1,1,1,3.48
105.44,-0.396751,0.9061042076271185,trap,20,1,1,1,3.52
106.4,0.016929,0.8438042076271186,trap,20,1,1,1,3.56
107.36,-0.057682,0.8486682076271187,trap,20,1,1,1,3.6
108.32,0.022655,0.8258542076271187,trap,20,1,1,1,3.64
109.28,0.312655,0.7807342076271186,trap,20,1,1,1,3.68
110.24000000000001,0.290777,0.8429152076271187,trap,20,1,1,1,3.72
111.19999999999999,0.122057,0.7874262076271187,trap,20,1,1,1,3.7600000000000002
112.16,0.068831,0.7500702076271186,trap,20,1,1,1,3.8
113.12,-0.028948,0.8045132076271186,trap,20,1,1,1,3.84
114.07999999999998,0.480028,0.7577962076271186,trap,20,1,1,1,3.88
115.04000000000002,-0.236642,0.8630822076271186,trap,20,1,1,1,3.92
116,-0.07823,0.8063582076271186,trap,20,1,1,1,3.96
116.95999999999998,-0.212122,0.8291732076271187,trap,20,1,1,1,4
117.92000000000002,-0.002074,0.8017292076271186,trap,20,1,1,1,4.04
118.88,-0.135672,0.8304972076271186,trap,20,1,1,1,4.08
119.84,0.10394,0.8313992076271186,trap,20,1,1,1,4.12
120.80000000000001,-0.176953,0.8551852076271187,trap,20,1,1,1,4.16
121.75999999999999,0.024217,0.8212762076271186,trap,20,1,1,1,4.2
122.72,-0.03437,0.8198222076271187,trap,20,1,1,1,4.24
123.68,0.076249,0.7971162076271187,trap,20,1,1,1,4.28
124.63999999999999,0.022752,0.7952222076271187,trap,20,1,1,1,4.32
125.6,0.034168,0.8292342076271186,trap,20,1,1,1,4.36
126.56,-0.201108,0.8637152076271186,trap,20,1,1,1,4.4
127.51999999999998,-0.199676,0.8013732076271186,trap,20,1,1,1,4.44
128.48,-0.375034,0.8437282076271186,trap,20,1,1,1,4.48
129.44,-0.317255,0.8648592076271187,trap,20,1,1,1,4.5200000000000005
130.4,7.36e-4,0.8733062076271186,trap,20,1,1,1,4.5600000000000005
131.36,0.018786,0.8885492076271188,trap,20,1,1,1,4.6
132.32,0.081685,0.8298612076271187,trap,20,1,1,1,4.64
133.28,0.066278,0.8283572076271186,trap,20,1,1,1,4.68
134.24,0.012316,0.8341172076271187,trap,20,1,1,1,4.72
135.2,-0.25773,0.8701182076271187,trap,20,1,1,1,4.76
136.16,-0.112663,0.8653892076271187,trap,20,1,1,1,4.8
137.12,-0.599198,0.9203872076271188,trap,20,1,1,1,4.84
138.08,0.261935,0.8297382076271187,trap,20,1,1,1,4.88
139.04,-0.082686,0.9371232076271186,trap,20,1,1,1,4.92
140,0.641939,0.7655632076271187,trap,20,1,1,1,4.96
140,-0.376189,0.7991442076271187,trap,20,1,1,1,5
140,-1.453043,0.8093962076271186,trap,20,1,1,1,5.04
140,-2.717183,0.9267072076271187,trap,20,1,1,1,5.08
140,-3.385276,0.8414582076271186,trap,20,1,1,1,5.12
140,-3.870277,0.6263872076271186,trap,20,1,1,1,5.16
140,-4.106181,0.41326320762711866,trap,20,1,1,1,5.2
140,-4.322232,0.3225222076271187,trap,20,1,1,1,5.24
140,-4.097092,0.2856752076271186,trap,20,1,1,1,5.28
140,-4.436296,0.42193520762711867,trap,20,1,1,1,5.32
140,-4.452923,0.5314082076271186,trap,20,1,1,1,5.36
140,-4.307216,0.6826392076271187,trap,20,1,1,1,5.4
140,-3.68993,0.7154842076271187,trap,20,1,1,1,5.44
140,-3.461613,0.7238022076271187,trap,20,1,1,1,5.48
140,-2.673543,0.6139902076271186,trap,20,1,1,1,5.5200000000000005
140,-2.9935330000000002,0.6469092076271187,trap,20,1,1,1,5.5600000000000005
140,-2.028731,0.5418132076271186,trap,20,1,1,1,5.6
140,-2.353011,0.6281882076271187,trap,20,1,1,1,5.64
140,-1.434222,0.48869320762711865,trap,20,1,1,1,5.68
140,-1.499284,0.49329120762711864,trap,20,1,1,1,5.72
140,-1.911112,0.5494452076271187,trap,20,1,1,1,5.76
140,-0.58305,0.49310920762711863,trap,20,1,1,1,5.8
140,-1.842315,0.5673532076271187,trap,20,1,1,1,5.84
140,-0.729267,0.5243692076271186,trap,20,1,1,1,5.88
140,-0.349852,0.4891512076271186,trap,20,1,1,1,5.92
140,-1.3171,0.4825562076271187,trap,20,1,1,1,5.96
140,-0.086342,0.3942502076271187,trap,20,1,1,1,6
140,-0.551023,0.5089182076271187,trap,20,1,1,1,6.04
140,0.074265,0.29937020762711863,trap,20,1,1,1,6.08
140,0.248557,0.32203020762711865,trap,20,1,1,1,6.12
140,-0.431061,0.35725720762711866,trap,20,1,1,1,6.16
140,-0.298785,0.3863192076271187,trap,20,1,1,1,6.2
140,-0.061397,0.37270020762711864,trap,20,1,1,1,6.24
140,0.154203,0.34279020762711865,trap,20,1,1,1,6.28
140,0.516405,0.2685502076271187,trap,20,1,1,1,6.32
140,0.62033,0.23028120762711865,trap,20,1,1,1,6.36
140,0.150192,0.33672920762711867,trap,20,1,1,1,6.4
140,-0.453808,0.4158412076271186,trap,20,1,1,1,6.44
140,-0.27939,0.35182120762711866,trap,20,1,1,1,6.48
140,-0.475306,0.4331792076271187,trap,20,1,1,1,6.5200000000000005
140,0.089653,0.36519520762711866,trap,20,1,1,1,6.5600000000000005
140,-0.106849,0.4058952076271186,trap,20,1,1,1,6.6000000000000005
140,0.156701,0.3099552076271186,trap,20,1,1,1,6.64
140,0.457421,0.28371120762711866,trap,20,1,1,1,6.68
140,0.045514,0.3351212076271186,trap,20,1,1,1,6.72
140,0.279601,0.31181820762711865,trap,20,1,1,1,6.76
140,-0.438316,0.4016172076271186,trap,20,1,1,1,6.8
140,0.177582,0.3459422076271187,trap,20,1,1,1,6.84
140,-0.17113,0.3827322076271187,trap,20,1,1,1,6.88
140,0.118076,0.32616220762711867,trap,20,1,1,1,6.92
140,0.363166,0.3156742076271186,trap,20,1,1,1,6.96
140,0.038786,0.3390052076271186,trap,20,1,1,1,7
140,0.268786,0.28707320762711863,trap,20,1,1,1,7.04
140,0.455611,0.26600920762711866,trap,20,1,1,1,7.08
140,-0.038411,0.3719022076271187,trap,20,1,1,1,7.12
140,-0.011384,0.3636902076271187,trap,20,1,1,1,7.16
140,-0.189791,0.3369392076271186,trap,20,1,1,1,7.2
140,-0.546892,0.4077942076271187,trap,20,1,1,1,7.24
140,0.425184,0.2860832076271186,trap,20,1,1,1,7.28
140,-0.067058,0.41026720762711866,trap,20,1,1,1,7.32
140,0.093473,0.33025720762711863,trap,20,1,1,1,7.36
140,0.740717,0.21580220762711863,trap,20,1,1,1,7.4
140,0.296632,0.3242322076271187,trap,20,1,1,1,7.44
140,-0.468862,0.4383142076271187,trap,20,1,1,1,7.48
140,0.172486,0.3148092076271186,trap,20,1,1,1,7.5200000000000005
140,0.204038,0.3060022076271186,trap,20,1,1,1,7.5600000000000005
140,-1.424134,0.5100192076271187,trap,20,1,1,1,7.6000000000000005
140,0.545066,0.3824252076271186,trap,20,1,1,1,7.64
140,-0.16265,0.5009522076271187,trap,20,1,1,1,7.68
140,0.087942,0.3374942076271187,trap,20,1,1,1,7.72
140,-0.341473,0.3903812076271187,trap,20,1,1,1,7.76
140,-0.028106,0.3392912076271186,trap,20,1,1,1,7.8
140,-0.121266,0.3588112076271186,trap,20,1,1,1,7.84
140,-0.202289,0.33376420762711867,trap,20,1,1,1,7.88
140,0.107514,0.32987620762711867,trap,20,1,1,1,7.92
140,-0.673424,0.4301752076271187,trap,20,1,1,1,7.96
139.04,-0.173563,0.2649332076271186,trap,20,1,1,1,8.000000000000002
138.08,-2.323963,0.47153520762711865,trap,20,1,1,1,8.040000000000001
137.12,-1.910074,0.5070112076271186,trap,20,1,1,1,8.080000000000002
136.16,-3.340001,0.8706152076271186,trap,20,1,1,1,8.120000000000001
135.2,-3.683863,0.9495392076271186,trap,20,1,1,1,8.16
134.24,-3.905877,1.1326592076271187,trap,20,1,1,1,8.200000000000001
133.28,-4.049333,1.0850052076271186,trap,20,1,1,1,8.24
132.32,-3.693834,0.9941652076271187,trap,20,1,1,1,8.280000000000001
131.36,-3.692673,1.0268042076271187,trap,20,1,1,1,8.32
130.4,-3.644196,1.0080442076271185,trap,20,1,1,1,8.360000000000001
129.44,-3.453341,0.9782282076271186,trap,20,1,1,1,8.4
128.48,-3.159535,0.9277862076271187,trap,20,1,1,1,8.440000000000001
127.51999999999998,-3.161398,0.9606942076271187,trap,20,1,1,1,8.48
126.56,-3.066819,0.9582452076271187,trap,20,1,1,1,8.520000000000001
125.6,-2.65918,0.9565042076271187,trap,20,1,1,1,8.56
124.63999999999999,-2.545449,0.9015122076271188,trap,20,1,1,1,8.600000000000001
123.68,-2.185356,0.9043482076271186,trap,20,1,1,1,8.64
122.72,-2.286042,0.9668172076271188,trap,20,1,1,1,8.680000000000001
121.75999999999999,-1.972781,0.9335822076271186,trap,20,1,1,1,8.72
120.80000000000001,-1.601138,0.9699422076271186,trap,20,1,1,1,8.760000000000002
119.84,-1.37917,0.9122682076271186,trap,20,1,1,1,8.8
118.88,-1.006599,0.9170872076271187,trap,20,1,1,1,8.840000000000002
117.92000000000002,-1.223599,0.9796192076271185,trap,20,1,1,1,8.88
116.95999999999998,-1.499643,1.0127062076271185,trap,20,1,1,1,8.920000000000002
116,-0.907166,0.9201202076271188,trap,20,1,1,1,8.96
115.04000000000002,-0.937079,0.9120072076271185,trap,20,1,1,1,9.000000000000002
114.07999999999998,-0.633836,0.9589982076271187,trap,20,1,1,1,9.040000000000001
113.12,-0.223215,0.9362022076271187,trap,20,1,1,1,9.080000000000002
112.16,-0.452229,0.9929422076271187,trap,20,1,1,1,9.120000000000001
111.19999999999999,-0.906652,1.0522902076271186,trap,20,1,1,1,9.160000000000002
110.24000000000001,-0.046304,0.8975482076271185,trap,20,1,1,1,9.200000000000001
109.28,0.05334,0.9575822076271187,trap,20,1,1,1,9.24
108.32,-0.010476,1.0081822076271185,trap,20,1,1,1,9.280000000000001
107.36,-0.302505,1.0380552076271186,trap,20,1,1,1,9.32
106.4,-0.565605,1.0345212076271186,trap,20,1,1,1,9.360000000000001
105.44,0.293464,0.9326452076271187,trap,20,1,1,1,9.4
104.48,0.472373,0.9115322076271187,trap,20,1,1,1,9.440000000000001
103.52,-0.095397,1.0706502076271185,trap,20,1,1,1,9.48
102.56,0.095121,1.0120512076271184,trap,20,1,1,1,9.520000000000001
101.6,0.045805,1.0086812076271185,trap,20,1,1,1,9.56
100.64,0.208261,0.9708752076271187,trap,20,1,1,1,9.600000000000001
99.68,-0.01057,1.0037072076271185,trap,20,1,1,1,9.64
98.72,0.261168,0.9984302076271186,trap,20,1,1,1,9.680000000000001
97.76,0.206188,1.0644942076271187,trap,20,1,1,1,9.72
96.8,0.147466,1.0449052076271186,trap,20,1,1,1,9.760000000000002
95.84,0.512467,0.9405492076271188,trap,20,1,1,1,9.8
94.88,0.042358,1.0102882076271185,trap,20,1,1,1,9.840000000000002
93.92,0.080365,1.0225772076271185,trap,20,1,1,1,9.88
92.96,-0.215757,1.0569912076271184,trap,20,1,1,1,9.920000000000002
92,-0.070337,1.0448312076271187,trap,20,1,1,1,9.96
91.04,-0.127239,0.9817262076271186,trap,20,1,1,1,10.000000000000002
90.08,0.076734,1.0276932076271186,trap,20,1,1,1,10.040000000000001
89.12,0.252331,0.9427182076271187,trap,20,1,1,1,10.080000000000002
88.16,0.15213,1.0364932076271185,trap,20,1,1,1,10.120000000000001
87.2,-0.155297,1.0697842076271187,trap,20,1,1,1,10.160000000000002
86.24,0.178455,0.9761492076271187,trap,20,1,1,1,10.200000000000001
85.28,0.167135,1.0034032076271184,trap,20,1,1,1,10.24
84.32,0.346047,0.9972622076271186,trap,20,1,1,1,10.280000000000001
83.36,-0.071749,1.0964122076271186,trap,20,1,1,1,10.32
82.4,0.074983,1.0958222076271185,trap,20,1,1,1,10.360000000000001
81.44,0.193469,1.0070592076271185,trap,20,1,1,1,10.4
80.48,-0.079865,1.0311802076271186,trap,20,1,1,1,10.440000000000001
79.52,-0.309426,1.0329732076271185,trap,20,1,1,1,10.48
78.56,-0.098769,1.0447682076271185,trap,20,1,1,1,10.520000000000001
77.6,0.040235,1.0110912076271186,trap,20,1,1,1,10.56
76.64,-0.135887,1.0766112076271186,trap,20,1,1,1,10.600000000000001
75.68,-0.00559,1.0254232076271186,trap,20,1,1,1,10.64
74.72,0.17935,1.0126162076271186,trap,20,1,1,1,10.680000000000001
73.76,0.045726,1.0238842076271186,trap,20,1,1,1,10.72
72.8,0.048681,1.0109192076271185,trap,20,1,1,1,10.760000000000002
71.84,0.30383,1.0005452076271186,trap,20,1,1,1,10.8
70.88,9.79e-4,1.0590322076271186,trap,20,1,1,1,10.840000000000002
69.92,-0.079547,1.0453982076271184,trap,20,1,1,1,10.88
68.96,-0.067731,0.9997992076271188,trap,20,1,1,1,10.920000000000002
68,-0.043131,1.0372832076271186,trap,20,1,1,1,10.96
67.04,-0.003827,1.0630482076271186,trap,20,1,1,1,11.000000000000002
66.08,-0.1818,1.0539092076271186,trap,20,1,1,1,11.040000000000001
65.12,0.375617,0.9956962076271186,trap,20,1,1,1,11.080000000000002
64.16,0.369359,0.9918632076271187,trap,20,1,1,1,11.120000000000001
63.2,0.31779,1.0395702076271187,trap,20,1,1,1,11.160000000000002
62.24000000000001,-0.205509,1.0672322076271186,trap,20,1,1,1,11.200000000000001
61.28,-0.350347,1.0824222076271186,trap,20,1,1,1,11.24
60.31999999999999,-0.156359,1.0137452076271185,trap,20,1,1,1,11.280000000000001
59.36,0.198617,0.9337932076271186,trap,20,1,1,1,11.32
58.400000000000006,-0.317531,1.0272912076271186,trap,20,1,1,1,11.360000000000001
57.44,-0.12591,1.0171872076271187,trap,20,1,1,1,11.4
56.47999999999999,0.011797,1.0419132076271185,trap,20,1,1,1,11.440000000000001
55.52000000000001,0.105022,1.0537552076271186,trap,20,1,1,1,11.48
54.56,-0.199377,1.0251912076271186,trap,20,1,1,1,11.520000000000001
53.599999999999994,-0.187347,1.0249262076271186,trap,20,1,1,1,11.56
52.64,-0.071141,0.9879462076271187,trap,20,1,1,1,11.600000000000001
51.68000000000001,-0.189143,1.1201032076271187,trap,20,1,1,1,11.64
50.72,0.297384,1.0149392076271184,trap,20,1,1,1,11.680000000000001
49.75999999999999,0.141012,1.0191832076271186,trap,20,1,1,1,11.72
48.8,-0.051468,1.0432202076271186,trap,20,1,1,1,11.760000000000002
47.84,-0.334668,1.0511122076271187,trap,20,1,1,1,11.8
46.879999999999995,-0.057227,1.0721412076271186,trap,20,1,1,1,11.840000000000002
45.92,0.190853,0.9983602076271186,trap,20,1,1,1,11.88
44.96000000000001,0.212085,1.0542592076271184,trap,20,1,1,1,11.920000000000002
44,0.260671,1.0024472076271185,trap,20,1,1,1,11.96
43.04,-0.01933,1.0567252076271185,trap,20,1,1,1,12.000000000000002
42.08,0.031965,1.1170452076271185,trap,20,1,1,1,12.040000000000001
41.12,0.448105,1.0111002076271185,trap,20,1,1,1,12.080000000000002
40.16,-0.002716,1.1004132076271185,trap,20,1,1,1,12.120000000000001
39.2,-0.135529,1.0550902076271187,trap,20,1,1,1,12.160000000000002
38.24,-0.050373,0.9979652076271187,trap,20,1,1,1,12.200000000000001
37.28,0.288059,0.9419702076271187,trap,20,1,1,1,12.240000000000002
36.32,-0.442305,1.1155922076271185,trap,20,1,1,1,12.280000000000001
35.36,0.028242,1.0695212076271186,trap,20,1,1,1,12.32
34.4,0.001021,1.0403762076271186,trap,20,1,1,1,12.360000000000001
33.44,-0.092297,1.0160012076271185,trap,20,1,1,1,12.4
32.48,-0.071256,1.0025302076271185,trap,20,1,1,1,12.440000000000001
31.519999999999996,-0.325982,1.0902672076271187,trap,20,1,1,1,12.48
30.560000000000002,-0.441398,1.1103942076271187,trap,20,1,1,1,12.520000000000001
29.6,0.30118,0.9830882076271187,trap,20,1,1,1,12.56
28.64,-0.033385,1.0631272076271185,trap,20,1,1,1,12.600000000000001
27.68,0.353187,1.0066032076271185,trap,20,1,1,1,12.64
26.72,0.054769,1.0933282076271185,trap,20,1,1,1,12.680000000000001
25.760000000000005,0.243946,1.0843272076271184,trap,20,1,1,1,12.72
24.799999999999997,-0.015782,1.0478102076271185,trap,20,1,1,1,12.760000000000002
23.840000000000003,0.156499,1.0430582076271186,trap,20,1,1,1,12.8
22.879999999999995,-0.131984,1.0392362076271187,trap,20,1,1,1,12.840000000000002
21.92,0.10154,0.9743802076271185,trap,20,1,1,1,12.88
20.96,0.198021,1.0557602076271186,trap,20,1,1,1,12.920000000000002
20.96,0.809547,0.4185572076271187,trap,20,1,1,2,0
21.92,1.816246,0.49186720762711866,trap,20,1,1,2,0.04
22.879999999999995,2.910112,0.5677182076271187,trap,20,1,1,2,0.07999999999999999
23.840000000000003,3.306568,0.8076072076271187,trap,20,1,1,2,0.12
24.799999999999997,3.822426,0.9495192076271185,trap,20,1,1,2,0.16
25.760000000000005,4.438861,0.9156742076271186,trap,20,1,1,2,0.19999999999999998
26.72,4.697946,0.9122052076271187,trap,20,1,1,2,0.24000000000000002
27.68,4.994895,0.7733482076271186,trap,20,1,1,2,0.28
28.64,5.06101,0.6707862076271186,trap,20,1,1,2,0.32
29.6,4.479932,0.6215852076271187,trap,20,1,1,2,0.36000000000000004
30.560000000000002,4.038107,0.6226562076271186,trap,20,1,1,2,0.4
31.519999999999996,3.938178,0.6526682076271186,trap,20,1,1,2,0.44
32.48,3.830458,0.6231212076271186,trap,20,1,1,2,0.48000000000000004
33.44,3.235289,0.5890632076271186,trap,20,1,1,2,0.52
34.4,2.844931,0.5801692076271187,trap,20,1,1,2,0.5599999999999999
35.36,2.704,0.6394442076271186,trap,20,1,1,2,0.6
36.32,2.429418,0.6337302076271186,trap,20,1,1,2,0.64
37.28,2.035688,0.5869722076271187,trap,20,1,1,2,0.6799999999999999
38.24,1.547571,0.6449202076271187,trap,20,1,1,2,0.72
39.2,1.06908,0.7132332076271187,trap,20,1,1,2,0.76
40.16,1.191599,0.6880052076271187,trap,20,1,1,2,0.7999999999999999
41.12,0.787665,0.7024112076271186,trap,20,1,1,2,0.84
42.08,0.599823,0.7185102076271187,trap,20,1,1,2,0.88
43.04,0.223699,0.7919072076271186,trap,20,1,1,2,0.9199999999999999
44,0.370998,0.8097212076271186,trap,20,1,1,2,0.96
44.96000000000001,0.259999,0.7587502076271186,trap,20,1,1,2,1
45.92,-0.384134,0.7656092076271187,trap,20,1,1,2,1.04
46.879999999999995,0.159172,0.7689982076271187,trap,20,1,1,2,1.08
47.84,-0.157181,0.8638812076271186,trap,20,1,1,2,1.1199999999999999
48.8,0.475434,0.7578982076271187,trap,20,1,1,2,1.16
49.75999999999999,0.076671,0.8531652076271187,trap,20,1,1,2,1.2
50.72,0.181792,0.7010362076271187,trap,20,1,1,2,1.24
51.68000000000001,0.269359,0.7176962076271186,trap,20,1,1,2,1.28
52.64,-0.32527,0.7899032076271186,trap,20,1,1,2,1.32
53.599999999999994,-0.263304,0.8383922076271186,trap,20,1,1,2,1.36
54.56,-0.132838,0.8510802076271187,trap,20,1,1,2,1.4
55.52000000000001,-0.14366,0.8133712076271187,trap,20,1,1,2,1.44
56.47999999999999,-0.161677,0.7958242076271187,trap,20,1,1,2,1.48
57.44,-0.286772,0.8344922076271186,trap,20,1,1,2,1.52
58.400000000000006,-0.702578,0.8904362076271187,trap,20,1,1,2,1.56
59.36,-0.8191,0.9084812076271186,trap,20,1,1,2,1.6
60.31999999999999,-0.337899,0.8886422076271187,trap,20,1,1,2,1.64
61.28,0.103197,0.8232202076271187,trap,20,1,1,2,1.68
62.24000000000001,0.098789,0.8247092076271186,trap,20,1,1,2,1.72
63.2,-0.027882,0.8531162076271187,trap,20,1,1,2,1.76
64.16,-0.021509,0.8701822076271186,trap,20,1,1,2,1.8
65.12,-0.199215,0.8635822076271187,trap,20,1,1,2,1.84
66.08,-0.641238,0.8552322076271187,trap,20,1,1,2,1.88
67.04,0.123437,0.8633932076271187,trap,20,1,1,2,1.92
68,0.346332,0.8269062076271186,trap,20,1,1,2,1.96
68.96,0.333021,0.8385422076271186,trap,20,1,1,2,2
69.92,0.238004,0.7861902076271187,trap,20,1,1,2,2.04
70.88,0.195834,0.7811082076271186,trap,20,1,1,2,2.08
71.84,-0.119475,0.7697042076271187,trap,20,1,1,2,2.12
72.8,-0.310138,0.8700112076271187,trap,20,1,1,2,2.16
73.76,-0.095739,0.8592962076271187,trap,20,1,1,2,2.2
74.72,-0.094904,0.8908172076271187,trap,20,1,1,2,2.24
75.68,0.092588,0.8365202076271187,trap,20,1,1,2,2.28
76.64,-0.212406,0.8538272076271186,trap,20,1,1,2,2.32
77.6,0.08199,0.8259192076271187,trap,20,1,1,2,2.36
78.56,0.125199,0.8296662076271186,trap,20,1,1,2,2.4
79.52,0.04674,0.8791922076271187,trap,20,1,1,2,2.44
80.48,0.340415,0.8006762076271187,trap,20,1,1,2,2.48
81.44,0.040888,0.8443532076271186,trap,20,1,1,2,2.52
82.4,0.11315,0.7439022076271187,trap,20,1,1,2,2.56
83.36,0.224767,0.8111582076271187,trap,20,1,1,2,2.6
84.32,0.103505,0.8482822076271187,trap,20,1,1,2,2.64
85.28,0.036191,0.8250932076271187,trap,20,1,1,2,2.68
86.24,0.040648,0.8330382076271187,trap,20,1,1,2,2.72
87.2,-0.09487,0.8283722076271187,trap,20,1,1,2,2.7600000000000002
88.16,0.082345,0.7954712076271186,trap,20,1,1,2,2.8
89.12,0.029993,0.8234392076271186,trap,20,1,1,2,2.84
90.08,0.322278,0.8299412076271186,trap,20,1,1,2,2.88
91.04,0.208707,0.7699612076271186,trap,20,1,1,2,2.92
92,0.166217,0.7363952076271186,trap,20,1,1,2,2.96
